Web ID,Reported Date,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Route,Supra Route,lat,lon
52522.0,2019-11-03,,1.0,1,88.0,Central Mediterranean 3,Central Mediterranean,33.632759223307,13.449034125
52755.0,2019-11-01,1.0,,1,,Other,Other,32.173680842108,23.970284842414998
52520.0,2019-10-31,2.0,,2,,Other,Other,39.6917878,9.5811681
52518.0,2019-10-28,1.0,,1,40.0,Eastern Mediterranean 1,Eastern Mediterranean,39.479249275027,26.566205619758
52514.0,2019-10-27,1.0,,1,,Algeria route,Western Mediterranean,37.413749276406996,-0.933957414712
52512.0,2019-10-23,1.0,1.0,2,32.0,Eastern Mediterranean 3,Eastern Mediterranean,36.919375068423,27.308016896321
52817.0,2019-10-19,,57.0,57,,Central Mediterranean 3,Central Mediterranean,33.208868544253995,13.158074046712
52503.0,2019-10-18,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.884048255609,-5.323206655007
52491.0,2019-10-14,2.0,,2,33.0,Eastern Mediterranean 1,Eastern Mediterranean,39.207629332807,26.683134343416
52498.0,2019-10-07,,4.0,4,89.0,Central Mediterranean 3,Central Mediterranean,33.512933979920994,11.194960830305
52483.0,2019-10-07,25.0,3.0,28,22.0,Central Mediterranean 3,Central Mediterranean,35.210549549164,12.180541076066001
52480.0,2019-10-04,1.0,,1,65.0,Alboran route,Western Mediterranean,36.778630672371,-2.49972443532
52462.0,2019-09-28,18.0,35.0,53,3.0,Strait + goulf of Cadix route,Western Mediterranean,33.65099554155,-7.494747852482001
52461.0,2019-09-28,1.0,,1,20.0,Algeria route,Western Mediterranean,35.980436749635,-0.492110075391
52460.0,2019-09-27,1.0,,1,5.0,Algeria route,Western Mediterranean,36.574984368876,1.298778125781
52459.0,2019-09-27,7.0,,7,12.0,Other,Other,38.519212404678996,26.320742344141003
52458.0,2019-09-26,,7.0,7,3.0,Algeria route,Western Mediterranean,38.245239670844,-0.29979804882800004
52463.0,2019-09-25,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.910341135368,13.241253602079
52456.0,2019-09-25,1.0,1.0,2,6.0,Algeria route,Western Mediterranean,36.735605101366,1.6673051684
52474.0,2019-09-24,,1.0,1,6.0,Algeria route,Western Mediterranean,37.253252681247,-0.7052111093950001
52448.0,2019-09-20,,1.0,1,14.0,Eastern Mediterranean 3,Eastern Mediterranean,36.973557207271,27.403074179688
52447.0,2019-09-19,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.909021015328,13.220013560791
52445.0,2019-09-18,9.0,4.0,13,5.0,Other,Other,36.9837284733,3.638158139063
52457.0,2019-09-18,1.0,,1,1.0,Alboran route,Western Mediterranean,35.320439624102995,-2.9483969826169996
52440.0,2019-09-18,,4.0,4,6.0,Central Mediterranean 3,Central Mediterranean,34.171158953801,11.255912929033
52441.0,2019-09-17,1.0,,1,,Alboran route,Western Mediterranean,35.247147751476,-3.1647307546590002
52439.0,2019-09-17,3.0,4.0,7,9.0,Central Mediterranean 3,Central Mediterranean,34.589760230843,10.937168074215
52438.0,2019-09-17,3.0,5.0,8,8.0,Algeria route,Western Mediterranean,36.042293320857,-0.50907185682
52426.0,2019-09-13,,4.0,4,1.0,Other,Other,37.949458912013995,11.983127132731
52779.0,2019-09-11,1.0,,1,,Other,Other,36.350937341749,-5.2316174621539995
52754.0,2019-09-07,,1.0,1,16.0,Central Mediterranean 3,Central Mediterranean,32.448179878103,15.158001844758001
51999.0,2019-09-06,1.0,,1,13.0,Eastern Mediterranean 2,Eastern Mediterranean,37.7547857,26.9777701
52432.0,2019-09-05,,4.0,4,,Alboran route,Western Mediterranean,35.837725415025,-3.3560838481559996
52753.0,2019-09-04,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.82375196252,12.732071058039999
51993.0,2019-09-03,,15.0,15,2.0,Algeria route,Western Mediterranean,36.592468317565,-1.720397814063
51984.0,2019-09-01,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.8933505,-5.3209666
51980.0,2019-08-28,,7.0,7,100.0,Central Mediterranean 3,Central Mediterranean,34.074975531751,14.804481898594
52431.0,2019-08-27,1.0,,1,18.0,Central Mediterranean 3,Central Mediterranean,34.794857389741004,11.066638902114
51978.0,2019-08-27,11.0,29.0,40,64.0,Central Mediterranean 3,Central Mediterranean,33.186025070050995,14.631463370694
51973.0,2019-08-22,1.0,3.0,4,7.0,Other,Other,36.155426016789,-5.296389510909
52816.0,2019-08-19,,100.0,100,3.0,Central Mediterranean 3,Central Mediterranean,32.927838555534,12.350753639971002
51955.0,2019-08-17,1.0,1.0,2,278.0,Central Mediterranean 3,Central Mediterranean,33.140843540489996,12.570127875
51953.0,2019-08-13,1.0,13.0,14,1.0,Central Mediterranean 3,Central Mediterranean,35.084140361616996,15.850744875
51990.0,2019-08-09,1.0,,1,95.0,Central Mediterranean 3,Central Mediterranean,32.6509505,14.2678989
51938.0,2019-08-05,,2.0,2,49.0,Central Mediterranean 3,Central Mediterranean,34.269472676972,12.705224426730002
51934.0,2019-08-02,1.0,,1,,Alboran route,Western Mediterranean,35.244430799903,-3.171523489268
51983.0,2019-08-02,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.892832797356,-5.281629242047
51894.0,2019-07-25,75.0,75.0,150,134.0,Central Mediterranean 3,Central Mediterranean,32.834432719847996,14.624344026235
51890.0,2019-07-24,1.0,,1,,Alboran route,Western Mediterranean,35.303407863438004,-3.9257959002050002
51889.0,2019-07-23,,1.0,1,8.0,Other,Other,36.943265558429,27.403303047554
51888.0,2019-07-23,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.872671290563,-5.34069222775
52752.0,2019-07-23,,8.0,8,,Other,Other,31.298543418604,16.564394267024
51900.0,2019-07-22,,1.0,1,,Strait + goulf of Cadix route,Western Mediterranean,35.870741242641,-5.341660207254
51869.0,2019-07-16,1.0,,1,73.0,Alboran route,Western Mediterranean,36.196379448452,-2.452770359719
51821.0,2019-07-03,83.0,,83,3.0,Central Mediterranean 3,Central Mediterranean,33.618682016579,11.4397119
52815.0,2019-07-02,,60.0,60,,Central Mediterranean 3,Central Mediterranean,33.044740042605,12.716964856868
51813.0,2019-06-29,1.0,,1,,Alboran route,Western Mediterranean,35.1158665,-2.7222487
51788.0,2019-06-19,,22.0,22,27.0,Alboran route,Western Mediterranean,35.856487686736,-3.086911218126
51761.0,2019-06-17,12.0,,12,31.0,Eastern Mediterranean 3,Eastern Mediterranean,36.961190531455,27.400403872975
51755.0,2019-06-12,3.0,2.0,5,46.0,Alboran route,Western Mediterranean,36.141836728757,-3.461884254273
51754.0,2019-06-11,7.0,,7,57.0,Eastern Mediterranean 1,Eastern Mediterranean,39.12327872488,26.616327698621003
51785.0,2019-06-10,1.0,,1,7.0,Strait + goulf of Cadix route,Western Mediterranean,35.898974661168,-5.768592626737
51780.0,2019-06-09,1.0,,1,,Algeria route,Western Mediterranean,36.307409824707,0.578667130967
51769.0,2019-06-07,3.0,,3,,Algeria route,Western Mediterranean,36.049699220264,0.07177869240399999
51767.0,2019-06-06,1.0,,1,,Algeria route,Western Mediterranean,35.885838717653996,0.00884005128
51826.0,2019-06-02,1.0,,1,,Other,Other,35.687246560964,-5.232161017927
51734.0,2019-06-02,2.0,25.0,27,73.0,Central Mediterranean 3,Central Mediterranean,33.37446770207,13.828666325454
51733.0,2019-05-29,,2.0,2,5.0,Strait + goulf of Cadix route,Western Mediterranean,35.868743207133996,-5.939018317814
51715.0,2019-05-23,,5.0,5,,Central Mediterranean 3,Central Mediterranean,32.992742012613,12.535119753162999
51719.0,2019-05-23,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.781157024461,-5.770811858771
51710.0,2019-05-22,,3.0,3,69.0,Strait + goulf of Cadix route,Western Mediterranean,35.277774464764,-6.317684485937001
51718.0,2019-05-21,,1.0,1,8.0,Strait + goulf of Cadix route,Western Mediterranean,35.8930574037,-5.885681622862
51693.0,2019-05-13,,5.0,5,3.0,Lebanon to Cyprus route,Lebanon to Cyprus route,34.375232060284,35.469930089916
52751.0,2019-05-12,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.818811709166,13.708121984993
51689.0,2019-05-10,4.0,55.0,59,16.0,Central Mediterranean 3,Central Mediterranean,34.643922078001,11.321992814062
51681.0,2019-05-08,2.0,,2,24.0,Strait + goulf of Cadix route,Western Mediterranean,36.2641224,-6.0873922
51673.0,2019-05-04,1.0,,1,,Other,Other,36.0762911844,-5.363376372407
51691.0,2019-05-03,1.0,,1,,Other,Other,35.5517323,-5.2421669
51672.0,2019-05-03,9.0,3.0,12,5.0,Eastern Mediterranean 1,Eastern Mediterranean,39.290756355278,26.576426980349
51671.0,2019-05-02,1.0,,1,4.0,Strait + goulf of Cadix route,Western Mediterranean,35.838369395033,-5.982963672224
51670.0,2019-05-02,,4.0,4,8.0,Strait + goulf of Cadix route,Western Mediterranean,35.878756157909,-5.923018985249
51679.0,2019-05-01,,9.0,9,3.0,Strait + goulf of Cadix route,Western Mediterranean,35.865296909887,-5.8270878449220005
51711.0,2019-05-01,1.0,,1,13.0,Eastern Mediterranean 3,Eastern Mediterranean,37.029691799435,27.407797996018
51649.0,2019-04-29,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.894568730531,-5.320015124329
51677.0,2019-04-22,,4.0,4,9.0,Strait + goulf of Cadix route,Western Mediterranean,35.856516686828,-5.2949252677539995
51626.0,2019-04-14,1.0,,1,51.0,Eastern Mediterranean 2,Eastern Mediterranean,37.831638331866,26.697766507964
52749.0,2019-04-14,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.940642216765,12.884588529915
51623.0,2019-04-10,,1.0,1,19.0,Central Mediterranean 3,Central Mediterranean,33.396503389201996,12.252819237098999
51899.0,2019-04-07,2.0,,2,,Other,Other,36.305288575963004,28.199649284451
51622.0,2019-04-07,1.0,,1,41.0,Eastern Mediterranean 1,Eastern Mediterranean,39.081226157667,26.818093010372
51898.0,2019-04-06,1.0,,1,,Other,Other,36.287447264207,28.186812824077002
51601.0,2019-04-02,1.0,,1,,Alboran route,Western Mediterranean,35.358181389497,-3.963637678454
51619.0,2019-04-01,,50.0,50,,Central Mediterranean 3,Central Mediterranean,33.307272561546995,12.308126102976999
51600.0,2019-04-01,1.0,,1,12.0,Strait + goulf of Cadix route,Western Mediterranean,35.980298764741995,-5.773669680016
51591.0,2019-03-28,,2.0,2,36.0,Cesme to Chios route,Eastern Mediterranean,38.362368696592,26.172509473654
51590.0,2019-03-26,1.0,,1,,Other,Other,35.635115912988,-5.275650103548
51589.0,2019-03-26,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.871901875921004,-5.343037665842
51588.0,2019-03-26,4.0,,4,11.0,Eastern Mediterranean 1,Eastern Mediterranean,39.441975591613996,26.378816195918997
51595.0,2019-03-23,,41.0,41,,Central Mediterranean 3,Central Mediterranean,32.837325915454,12.432737422718
51586.0,2019-03-23,5.0,3.0,8,,Central Mediterranean 3,Central Mediterranean,35.317034468315,11.07892825881
51594.0,2019-03-22,1.0,,1,,Alboran route,Western Mediterranean,35.324581077512,-2.955065558274
51593.0,2019-03-19,1.0,,1,,Alboran route,Western Mediterranean,35.320534947419,-2.951115676707
51548.0,2019-03-19,1.0,3.0,4,15.0,Central Mediterranean 3,Central Mediterranean,32.816243467052004,12.530851413107
51546.0,2019-03-18,3.0,,3,52.0,Alboran route,Western Mediterranean,35.267895220573,-2.7995623923619997
51544.0,2019-03-14,1.0,44.0,45,22.0,Alboran route,Western Mediterranean,35.298258842764,-2.6884313544
51533.0,2019-03-10,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean,39.270273892269,26.398878350778
51532.0,2019-03-10,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean,39.01489505735,26.180971588785
51531.0,2019-03-09,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.817109118023,12.877722158656
51530.0,2019-03-08,,2.0,2,,Central Mediterranean 3,Central Mediterranean,32.830914360483,12.781146358787
51521.0,2019-03-07,3.0,,3,9.0,Eastern Mediterranean 2,Eastern Mediterranean,37.765329835283,27.098161931733
51514.0,2019-03-03,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.907899477687,-5.347827507452
51583.0,2019-02-28,2.0,4.0,6,,Strait + goulf of Cadix route,Western Mediterranean,35.856284991833,-5.854248522049001
51509.0,2019-02-25,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.799680261076006,12.740310887952
51506.0,2019-02-24,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.79588345711,12.734512549273
51504.0,2019-02-21,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.004694276199004,-5.509231863325
51494.0,2019-02-14,3.0,,3,,Other,Other,31.207914877621,16.508365236703
51477.0,2019-02-14,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.893361197022,-5.3209877014160005
51472.0,2019-02-13,,1.0,1,,Eastern Mediterranean 1,Eastern Mediterranean,39.417612220935,26.393699500607
51582.0,2019-02-11,,3.0,3,9.0,Strait + goulf of Cadix route,Western Mediterranean,35.8764664183,-5.812712909613
51466.0,2019-02-09,2.0,3.0,5,13.0,Algeria route,Western Mediterranean,35.850585778575,-0.543309022656
51511.0,2019-02-06,1.0,,1,,Other,Other,36.902592327412,8.477123270827
51460.0,2019-02-06,1.0,2.0,3,42.0,Strait + goulf of Cadix route,Western Mediterranean,35.866177998708,-5.878967760331
49246.0,2019-01-24,1.0,,1,2.0,Other,Other,35.384524413151,-1.278253990517
49247.0,2019-01-22,1.0,,1,,Algeria route,Western Mediterranean,36.334378214123994,0.715927412066
49245.0,2019-01-21,1.0,,1,2.0,Other,Other,35.398647116844,-1.389655987849
49242.0,2019-01-21,1.0,6.0,7,106.0,Central Mediterranean 3,Central Mediterranean,32.638272650604,14.273579120636
48354.0,2019-01-20,2.0,,2,141.0,Central Mediterranean 3,Central Mediterranean,32.980238100921,13.179283824044001
48350.0,2019-01-18,,117.0,117,3.0,Central Mediterranean 3,Central Mediterranean,34.177488404634,14.107902221177001
48353.0,2019-01-18,1.0,,1,53.0,Other,Other,37.283283323213,27.104012036371998
48349.0,2019-01-17,,53.0,53,1.0,Alboran route,Western Mediterranean,35.683709040408004,-3.185250605342
52747.0,2019-01-15,1.0,,1,,Other,Other,30.862897261129998,19.392997674346002
48344.0,2019-01-15,1.0,,1,40.0,Eastern Mediterranean 2,Eastern Mediterranean,37.857359600378,27.167936354123
48346.0,2019-01-15,1.0,,1,,Alboran route,Western Mediterranean,35.289594291265004,-2.933496506173
48343.0,2019-01-14,5.0,,5,,Other,Other,31.210755489725,16.588350626388
48312.0,2019-01-13,5.0,,5,,Other,Other,31.220020736471,16.567751261154
52746.0,2019-01-12,1.0,,1,,Other,Other,32.156300703376004,19.880491978743
48308.0,2019-01-11,1.0,,1,6.0,Alboran route,Western Mediterranean,35.261606842877,-2.90190241186
52791.0,2019-01-09,1.0,,1,51.0,Egypt Greece Italy route,Egypt Grece Italy route,39.277658582156,17.298136517642
48342.0,2019-01-07,2.0,,2,,Other,Other,31.224587793151002,16.529299112716
48307.0,2019-01-05,1.0,,1,,Alboran route,Western Mediterranean,36.685755388762004,-2.777835705707
48075.0,2019-01-04,1.0,,1,,Other,Other,36.4853674,-4.738263
52686.0,2019-01-04,2.0,,2,,Other,Other,31.211438509285003,16.540666943164002
52685.0,2019-01-03,3.0,,3,,Other,Other,31.203216497853,16.547533398242
48073.0,2019-01-02,6.0,,6,,Other,Other,31.208814747402002,16.594403365833003
48072.0,2019-01-02,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.184741288501,-5.915458663672
48071.0,2019-01-02,1.0,,1,67.0,Alboran route,Western Mediterranean,35.886028764776,-3.811126192952
48087.0,2018-12-28,,7.0,7,1.0,Other,Other,34.86902445122,34.492835772639
48084.0,2018-12-24,4.0,,4,56.0,Alboran route,Western Mediterranean,35.481680686032,-3.34211071476
48083.0,2018-12-23,,12.0,12,,Strait + goulf of Cadix route,Western Mediterranean,35.940386653024,-5.940460712848999
48082.0,2018-12-23,,2.0,2,69.0,Alboran route,Western Mediterranean,36.175539175051,-3.432980466971
48081.0,2018-12-21,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.914961693807,-5.380634704776
48080.0,2018-12-20,8.0,12.0,20,9.0,Algeria route,Western Mediterranean,36.656665744128,1.2290454271690001
48079.0,2018-12-20,1.0,,1,56.0,Alboran route,Western Mediterranean,35.862101496705996,-3.2304743372140003
48070.0,2018-12-20,12.0,12.0,24,31.0,Alboran route,Western Mediterranean,36.385858171134,-2.625576919231
48076.0,2018-12-18,8.0,,8,,Central Mediterranean 1,Central Mediterranean,37.074835893,8.724048757827
48065.0,2018-12-18,1.0,,1,58.0,Alboran route,Western Mediterranean,36.174642255222004,-3.809567348437
46145.0,2018-12-11,2.0,,2,49.0,Alboran route,Western Mediterranean,35.55536,-3.233348
48060.0,2018-12-06,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.948083,-5.277967
46131.0,2018-12-04,3.0,3.0,6,5.0,Other,Other,36.993449,4.395623
46130.0,2018-12-04,12.0,3.0,15,10.0,Central Mediterranean 3,Central Mediterranean,32.835794,15.372368
46116.0,2018-12-02,2.0,,2,32.0,Algeria route,Western Mediterranean,36.20641,-0.440445
46123.0,2018-11-30,1.0,,1,,Central Mediterranean 1,Central Mediterranean,37.595408,7.867908
46110.0,2018-11-29,1.0,,1,56.0,Alboran route,Western Mediterranean,35.944056,-4.296153
46106.0,2018-11-28,3.0,,3,90.0,Alboran route,Western Mediterranean,36.150154,-3.405538
46096.0,2018-11-24,,1.0,1,13.0,Alboran route,Western Mediterranean,35.943355978115,-2.447945545313
48063.0,2018-11-24,20.0,9.0,29,39.0,Alboran route,Western Mediterranean,35.332202,-2.74651
46109.0,2018-11-22,1.0,6.0,7,11.0,Central Mediterranean 1,Central Mediterranean,37.101562,7.867572
46094.0,2018-11-22,1.0,13.0,14,42.0,Alboran route,Western Mediterranean,36.125482848253,-3.019234607813
46086.0,2018-11-19,2.0,7.0,9,1.0,Strait + goulf of Cadix route,Western Mediterranean,36.207723272813,-6.263366759375
46085.0,2018-11-19,1.0,,1,10.0,Eastern Mediterranean 3,Eastern Mediterranean,36.957355521278,27.406164084472998
46079.0,2018-11-15,4.0,6.0,10,3.0,Central Mediterranean 1,Central Mediterranean,38.844062326256,8.408826454492
46072.0,2018-11-12,6.0,4.0,10,5.0,Eastern Mediterranean 1,Eastern Mediterranean,39.076232633511,26.729897242187
46069.0,2018-11-10,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.896543454211,-5.300197427261001
46068.0,2018-11-10,2.0,,2,13.0,Alboran route,Western Mediterranean,36.709463477802,-4.221767056592
46071.0,2018-11-10,,1.0,1,40.0,Central Mediterranean 3,Central Mediterranean,35.203978684726,12.8126465625
46122.0,2018-11-08,,5.0,5,,Central Mediterranean 1,Central Mediterranean,37.596845,7.868337
46057.0,2018-11-05,13.0,18.0,31,80.0,Alboran route,Western Mediterranean,35.537958511526,-2.934664072461
46056.0,2018-11-05,23.0,,23,22.0,Strait + goulf of Cadix route,Western Mediterranean,36.146208377122996,-6.010210826953
46048.0,2018-10-29,1.0,,1,,Alboran route,Western Mediterranean,35.157968537571,-2.90561094375
46039.0,2018-10-27,1.0,,1,12.0,Eastern Mediterranean 3,Eastern Mediterranean,36.951540206154,27.239748161132997
46038.0,2018-10-27,1.0,,1,54.0,Alboran route,Western Mediterranean,35.818965090847996,-4.128170864062
46143.0,2018-10-27,,54.0,54,,Alboran route,Western Mediterranean,35.783607,-3.071865
46037.0,2018-10-26,1.0,13.0,14,2.0,Alboran route,Western Mediterranean,35.442087951783,-3.127679063281
46035.0,2018-10-25,2.0,,2,,Alboran route,Western Mediterranean,35.357502053477,-3.7981740292970003
46026.0,2018-10-22,3.0,,3,31.0,Eastern Mediterranean 3,Eastern Mediterranean,37.013780762096,27.441440497437
46024.0,2018-10-21,2.0,,2,,Alboran route,Western Mediterranean,35.317074762986,-2.958625089834
46023.0,2018-10-20,1.0,,1,,Alboran route,Western Mediterranean,35.288086655038,-3.114351178125
46009.0,2018-10-15,1.0,,1,,Algeria route,Western Mediterranean,35.756883552199,-0.755644093457
46013.0,2018-10-15,1.0,,1,38.0,Strait + goulf of Cadix route,Western Mediterranean,35.846340387609,-5.913605178906
46008.0,2018-10-14,1.0,,1,,Algeria route,Western Mediterranean,35.973656616085,-0.35209026406300004
45977.0,2018-10-12,3.0,17.0,20,35.0,Alboran route,Western Mediterranean,36.125482848253,-3.063179920313
46007.0,2018-10-12,2.0,2.0,4,13.0,Algeria route,Western Mediterranean,35.968663407358,-0.020727710156
46006.0,2018-10-12,2.0,,2,,Algeria route,Western Mediterranean,35.824565299137994,-0.803768973047
45976.0,2018-10-11,,2.0,2,9.0,Strait + goulf of Cadix route,Western Mediterranean,35.87082649069,-5.847687210156
46000.0,2018-10-11,1.0,,1,,Algeria route,Western Mediterranean,35.818105158253005,-0.1682271
45999.0,2018-10-11,1.0,,1,,Algeria route,Western Mediterranean,35.812872875659,-0.806515555078
45997.0,2018-10-10,2.0,,2,,Algeria route,Western Mediterranean,35.817327335279,-0.801022391016
45972.0,2018-10-08,8.0,26.0,34,1.0,Eastern Mediterranean 1,Eastern Mediterranean,38.798437504788,26.517544518555002
45970.0,2018-10-07,1.0,5.0,6,5.0,Central Mediterranean 3,Central Mediterranean,33.919350740267,11.347771211719
45956.0,2018-10-01,15.0,19.0,34,26.0,Strait + goulf of Cadix route,Western Mediterranean,35.936532863732,-6.6468771769710004
45958.0,2018-10-01,,1.0,1,,Central Mediterranean 3,Central Mediterranean,33.5333125,12.6333125
45954.0,2018-09-30,5.0,2.0,7,3.0,Evros and Rodopi route,Eastern Mediterranean,40.715396386106,26.025522486328
45952.0,2018-09-28,1.0,,1,,Alboran route,Western Mediterranean,36.728184551089,-3.746214307471
45948.0,2018-09-25,1.0,,1,,Alboran route,Western Mediterranean,35.9389086,-3.0357141
45947.0,2018-09-25,1.0,,1,24.0,Strait + goulf of Cadix route,Western Mediterranean,35.844528862139,-5.324127403955
45941.0,2018-09-23,1.0,,1,16.0,Eastern Mediterranean 3,Eastern Mediterranean,36.941480839183,27.286349508984
45960.0,2018-09-23,1.0,,1,,Other,Other,35.6649375,-5.2843125
45942.0,2018-09-22,1.0,,1,38.0,Lebanon to Cyprus route,Lebanon to Cyprus route,34.521407586436,35.48656828125
45945.0,2018-09-21,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.904039081783,-5.272830745972
45936.0,2018-09-20,1.0,,1,,Alboran route,Western Mediterranean,36.744442395389,-3.167758518494
45933.0,2018-09-19,1.0,,1,56.0,Alboran route,Western Mediterranean,35.876619034558,-3.037087391016
45932.0,2018-09-18,1.0,,1,,Alboran route,Western Mediterranean,36.413971904222,-3.4809574425779997
45920.0,2018-09-17,2.0,1.0,3,16.0,Eastern Mediterranean 3,Eastern Mediterranean,37.006515703832996,27.431140814819003
45931.0,2018-09-17,1.0,,1,,Alboran route,Western Mediterranean,36.727135137532,-3.747944917041
45919.0,2018-09-16,,1.0,1,54.0,Alboran route,Western Mediterranean,36.072450542211,-3.00207223125
45929.0,2018-09-15,1.0,,1,,Alboran route,Western Mediterranean,36.72208435302,-3.357001443347
45915.0,2018-09-13,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.915226361079995,-5.269480794175
45918.0,2018-09-13,3.0,,3,,Alboran route,Western Mediterranean,35.265581018218,-2.914681639551
45914.0,2018-09-11,1.0,,1,,Alboran route,Western Mediterranean,36.779379943873,-2.5936651351649997
45913.0,2018-09-10,6.0,,6,,Alboran route,Western Mediterranean,35.189678817192004,-3.3811378623049997
45906.0,2018-09-05,,6.0,6,52.0,Alboran route,Western Mediterranean,35.613805720401004,-3.88097848125
45905.0,2018-09-05,5.0,,5,53.0,Alboran route,Western Mediterranean,35.613574869223,-3.107125232813
46029.0,2018-09-03,,61.0,61,,Alboran route,Western Mediterranean,35.752123340697,-4.375363246875
45904.0,2018-09-03,,5.0,5,30.0,Alboran route,Western Mediterranean,35.876619034558,-3.354317615625
45917.0,2018-09-01,2.0,128.0,130,55.0,Central Mediterranean 3,Central Mediterranean,32.724921395263,14.348923069922
46028.0,2018-08-29,13.0,39.0,52,,Other,Other,35.173443204720996,-2.208013621094
45881.0,2018-08-24,1.0,1.0,2,,Alboran route,Western Mediterranean,35.948636914561,-3.036400745508
45870.0,2018-08-22,2.0,,2,100.0,Central Mediterranean 3,Central Mediterranean,34.880925997214,14.210621078125
45869.0,2018-08-20,9.0,0.0,9,1.0,Other,Other,33.715692455135,10.733058079687
45854.0,2018-08-17,8.0,,8,14.0,Central Mediterranean 3,Central Mediterranean,34.968617654974,11.217615369531
45847.0,2018-08-10,1.0,1.0,2,66.0,Alboran route,Western Mediterranean,36.689162302075,-2.213042010742
46027.0,2018-08-10,1.0,10.0,11,3.0,Other,Other,35.861086013215,-5.167400566797
45835.0,2018-08-09,9.0,,9,4.0,Eastern Mediterranean 2,Eastern Mediterranean,37.843816253407,27.197843613281
45836.0,2018-08-07,1.0,,1,,Other,Other,36.104543591174995,30.033897823613
45846.0,2018-08-07,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.153127985126,-6.069267257422
45817.0,2018-07-30,1.0,,1,2.0,Strait + goulf of Cadix route,Western Mediterranean,35.839071004482996,-5.940122119141001
45795.0,2018-07-29,6.0,,6,10.0,Eastern Mediterranean 1,Eastern Mediterranean,39.253815876194,26.570164099609
45761.0,2018-07-25,2.0,,2,,Central Mediterranean 3,Central Mediterranean,32.871782897208,13.416166775391
45755.0,2018-07-24,,10.0,10,32.0,Alboran route,Western Mediterranean,35.535640003676,-4.027877171094
45794.0,2018-07-20,,3.0,3,10.0,Algeria route,Western Mediterranean,36.827365026355,2.019972303906
45748.0,2018-07-19,2.0,,2,,Other,Other,32.807168437915,13.553495876953
45745.0,2018-07-18,19.0,25.0,44,103.0,Other,Other,35.744546449902,34.038251470313
45744.0,2018-07-17,2.0,,2,1.0,Central Mediterranean 3,Central Mediterranean,34.807049948548006,14.355789525
45743.0,2018-07-17,1.0,,1,164.0,Central Mediterranean 3,Central Mediterranean,34.372923829775,14.2678989
45730.0,2018-07-15,,17.0,17,18.0,Central Mediterranean 3,Central Mediterranean,33.064676173785,12.496213994530999
45729.0,2018-07-13,4.0,,4,,Central Mediterranean 3,Central Mediterranean,33.259416655075,12.356319176171999
51475.0,2018-07-12,2.0,,2,4.0,Algeria route,Western Mediterranean,35.980213560755,-1.303581809134
45721.0,2018-07-05,9.0,,9,,Other,Other,32.786952053042995,13.675468269530999
45718.0,2018-07-03,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.881069915197,-5.815255115625
45715.0,2018-07-03,6.0,,6,125.0,Central Mediterranean 3,Central Mediterranean,33.548959470348,12.784844159375
44938.0,2018-07-01,,114.0,114,16.0,Central Mediterranean 3,Central Mediterranean,32.976424176769,14.449173314062
44937.0,2018-06-29,3.0,101.0,104,16.0,Central Mediterranean 3,Central Mediterranean,33.201475232466,13.188591717969
44915.0,2018-06-24,,4.0,4,97.0,Central Mediterranean 3,Central Mediterranean,33.255516970247996,12.537412725
44916.0,2018-06-24,8.0,,8,,Central Mediterranean 3,Central Mediterranean,32.812841133477,12.894163513184
44911.0,2018-06-21,26.0,,26,,Central Mediterranean 3,Central Mediterranean,32.805835345374,12.879105078018
44907.0,2018-06-20,1.0,,1,82.0,Central Mediterranean 3,Central Mediterranean,33.546891172275,13.464128825
44936.0,2018-06-20,,50.0,50,,Central Mediterranean 3,Central Mediterranean,32.906940206676005,13.713920417969
